국가코드,특허/실용 구분,발명의 명칭,요약,대표청구항,청구항 수,출원번호,출원일,공개번호/공표/재공표 ,공개일,등록번호,등록일,출원인
EP,P,RESOLVER,A resolver (1) is provided with a rotor plate (41) fitted to a key groove in a rotating shaft (42) and connected to the rotating shaft (42) and also with a resolver stator (2) for detecting the rotational position of the rotor plate (41). The resolver stator (2) is provided with a resolver cover (30) for protecting a coil board (20) of a stator core (11) and fixed to the stator core (11). The coil board (20) is provided with holes fitted to stator pins (12) which are projection of the stator core (11) coil patterns (21) each formed so as to center on the respective hole and lead wires (27) connected to the coil patterns formed on the coil board (20). The outer peripheral portion of the stator core (11) is provided with long mounting holes for fixing the resolver to the housing of a rotating machine such as an electric motor or a generator and also with engaging holes engaging with claws of the resolver cover (30).,A resolver (1) having an annular resolver stator (2) for detecting a rotational position of a resolver rotor connected to a rotating shaft (42) of a rotating machine and a resolver cover (30) for protecting an annular coil board (20) provided at the resolver stator (2) wherein the resolver stator (2) has a stator core (11) forming a magnetic field of the coil board (20) and having a plurality of projections (12) fitted to the coil board (20) and a fixing section provided with a plurality of engaging holes (13) for fixing the resolver cover (30) and which is provided at an outer peripheral portion of the stator core (11) to fix the resolver stator (2) to a housing of the rotating machine; and the resolver cover (30) has a plurality of arms (31) formed to cover the coil board (20) and which extend in an outer periphery direction a claw (32) provided at a tip end of each of the arms (31) and which engages with the engaging hole (13) of the resolver stator (2) and a plurality of through-holes fitted to a plurality of projections (12) provided on the resolver stator (2) and claws (33) provided at the trough-holes.,3,2009-750455,2009-04-23,2280247,2011-02-02,2280247,2014-10-22,TOYOTA JIDOSHA KABUSHIKI KAISHA
EP,P,CONTROLLER FOR ELECTRIC POWER-STEERING APPARATUS,Since an abnormality is judged by executing a square calculating process with respect to sin θ and cos θ for detecting an abnormality in an angular resolver a processing time is elongated and a burden to a CPU is great. Since the invention prepares a map which can judge whether the combination of sin θ and cos θ is normal or abnormal and judges by mapping the combination of the detected sin θ and cos θ a process can be easily executed a processing speed is high and a burden to the CPU can be reduced. Further an assist can be maintained by controlling a motor by a rectangular wave current by detecting a rotation angle signal at low resolution level such as Hall sensors arranged around the motor.,A control unit for electric power steering apparatus provided with an angle detecting device which supplies a carrier wave signal (sin ωt) constituted by a predetermined frequency and generates a sin signal (sin ωt·sin θ) having a wave shape obtained by modulating an amplitude of said carrier wave signal by sin θ and a cos signal (sin ωt·cos θ) having a wave shape obtained by modulating the amplitude by cos θ for detecting a rotation angle θ of the motor necessary for the control for applying a steering assist force by the motor to a steering system of a vehicle wherein the control apparatus is provided with an abnormal region judging map constituted by two values comprising a value corresponding to said sin θ and a value corresponding to said cos θ and constituted by a normal region and an abnormal region and judges an abnormality of said angle detecting device by mapping said sin θ and said cos θ respectively calculated from said sin signal and said cos signal to said abnormal region judging map.,9,2004-799525,2004-11-01,1684051,2006-07-26,0,0,NSK Ltd. | NSK Steering Systems Co. Ltd
EP,P,Rotation angle sensor with housing and several resolvers,A rotation angle sensor includes: (a) a multi-resolver housing with a high precision structure; (b) stator terminals that do not cause deformation or loosening of terminal pins from the substrates to which they are attached; and (3) a signal line connection structure that is not affected by thermal stress. The housing (10) includes divisional housings (10a 10b) and one resolver is installed in each of the divisional housings (10a 10b). The divisional housings (10a 10b) are assembled by aligning respective openings therein in an axial direction. The lead lines of stator windings are connected to printed circuit substrates (51) installed on insulators (20a 20b) and pins (54) connect the printed circuit substrates (51) to a connecting signal output line via flexible connectors (61 64).  ,A rotation angle sensor comprising:a housing formed from a plurality of adjoined and axially aligned divisional housings (10a 10b); anda plurality of resolvers respectively contained in the plurality of divisional housings (10a 10b) for sensing a rotation angle at respective portions of a rotating member extending axially through the plurality of adjoined divisional housings (10a 10b). ,20,2004-017600,2004-07-25,1500909,2005-01-26,0,0,Minebea Co. Ltd.
KR,P,영구 자석 동기 모터에 대한 리졸버 교정(RESOLVER CALIBRATION FOR PERMANENT MAGNET SYNCHRONOUS MOTOR),본 발명은 영구 자석 동기 모터에 대한 리졸버 교정에 관한 것이다. 본 발명의 실시예들에 따르면 고주파 회전 전압 벡터가 생성되고 영구 자석 동기 모터(PMSM)와 관련된 리졸버 내에 주입된다. 돌출 효과로 인해 위상 전류 내에서 기준 포인트가 검출될 때 PMSM의 회전자 위치가 알려진다. 이 시점에서 리졸버 위치를 획득함으로써 교정을 위해 리졸버 오프셋이 정확하게 결정될 수 있다. 본 발명의 실시예들에 따르면 장치 치수 및 비용의 증가 없이 리졸버 오프셋이 정확하게 결정되고 교정될 수 있다. 각각의 방법 장치 시스템 및 컴퓨터 제품이 개시된다.,영구 자석 동기 모터(a permanent magnet synchronous motor)와 관련된 리졸버(resolver)의 교정에 사용하기 위한 방법에 있어서 상기 영구 자석 동기 모터는 기준 전압 벡터에 의해 구동되고고주파 회전 전압 벡터를 생성하는 단계와저속으로 동작하는 상기 영구 자석 동기 모터 내에 상기 고주파 회전 전압 벡터를 주입하여 상기 영구 자석 동기 모터가 위상 전류를 생성하게 하는 단계와상기 고주파 회전 전압 벡터 및 상기 기준 전압 벡터에 대한 펄스폭 변조 동안 상기 고주파 회전 전압 벡터와 상기 기준 전압 벡터를 병합하는 단계 를 포함하되상기 위상 전류는 상기 리졸버의 교정에 사용되고상기 고주파 회전 전압 벡터와 상기 기준 전압 벡터를 병합하는 단계는 상기 병합 동안 룩업 테이블에 액세스하여 상기 고주파 회전 전압 벡터의 듀티 사이클을 결정하는 단계를 더 포함하고 상기 룩업 테이블은 복수의 각도에서의 상기 고주파 회전 전압 벡터의 사전 계산된 듀티 사이클을 저장하는리졸버의 교정에 사용하기 위한 방법.,23,10-2014-0136085,2014-10-08,10-2015-0041601,2015-04-16,10-1678737,2016-11-16,인피니언 테크놀로지스 아게
KR,P,회전각 검출 또는 동기 장치용 권선의 권선 방법(METHOD OF DETECTING ROTATIONAL ANGLE OR METHOD OF WINDING FOR SYNCHRONIZING DEVICE WINDINGS),본 발명이 적용되는 회전각 검출 장치로서의 리졸버(100)는 복수의 스테이터 티스(210)가 고리상으로 연속되어 형성된 스테이터(200)와 그 스테이터(200)에 대하여 회전 가능하게 설치된 로터(300)를 구비한다. 스테이터 티스(210)에는 로터(300)의 회전각에 따른 출력 신호를 얻기 위해서 출력 권선이 직렬 접속된 출력 권선군이 권회된다. 그리고 스테이터 티스(210)의 배치순에 따라 각 스테이터 티스(210)에 번호를 할당했을 때에 k번째의 스테이터 티스(210)에 권회되는 출력 권선의 권회수 W(k)를 다음의 (1)식에 의해 설정한다.  이것에 의해 출력 권선군으로부터 정현파 신호를 출력시키기 위한 회전각 검출 또는 동기 장치용 권선의 권선 방법에 관하여 종래보다 간편하게 권회수를 설정할 수 있도록 한다.,복수의 스테이터 티스가 고리상으로 연속되어 형성된 스테이터와그 스테이터에 대하여 회전 가능하게 설치된 로터와여자 신호가 입력되는 권선으로서 이웃하는 스테이터 티스 사이에서 권회 방향이 서로 반대 방향이 되도록 각각의 상기 스테이터 티스에 순차 권회된 여자 권선과각각의 상기 스테이터 티스에 권회된 출력 권선이 직렬 접속된 권선군으로서 상기 여자 권선에 의해 발생하고 상기 로터의 회전각에 따라 변화하는 자속을 정현파 신호로서 출력시키기 위한 출력 권선군을 구비하는 회전각 검출 또는 동기 장치에 있어서의 상기 출력 권선의 권선 방법으로서상기 복수의 스테이터 티스의 배치순에 따라 각 스테이터 티스에 번호를 할당했을 때에 k번째의 상기 스테이터 티스에 권회되는 상기 출력 권선의 권회수 W(k)를 다음의 (1)식:[이미지]에 의해 설정하는 것을 특징으로 하는 회전각 검출 또는 동기 장치용 권선의 권선 방법.,8,10-2012-7020308,2010-03-29,10-2012-0112704,2012-10-11,10-1402655,2014-05-27,타마가와 세이키 가부시키가이샤
KR,P,각도 검출 장치 및 그 제조 방법(ANGLE DETECTING DEVICE AND METHOD FOR MANUFACTURING THE SAME),본 발명의 각도 검출 장치는 자성 재료로 이루어지는 평판에 형성되어 절곡 가공에 의해 세워진 복수의 돌극부를 갖고 각 돌극부를 권선 자기 코어로 하여 여자용 권선 부재 및 검출용 권선 부재가 설치된 스테이터(200)와 자성 재료로 이루어지고 회전축 주위의 회전에 의해 상기 각 돌극부와의 사이의 갭 퍼미언스가 변화되도록 상기 스테이터에 대해 회전 가능하게 설치된 로터(300)를 포함한다. 본 발명의 각도 검출 장치에 따르면 검출 정밀도를 저하시키지 않고 부품 개수를 대폭으로 삭감하여 저비용화 및 신뢰성을 향상시키는 각도 검출 장치를 제공할 수 있게 된다.,자성 재료로 이루어지는 평판에 형성되어 절곡 가공에 의해 세워진 복수의 돌극부를 갖고 각 돌극부를 권선 자기 코어로 하여 여자용 권선 부재 및 검출용 권선 부재가 설치된 스테이터와자성 재료로 이루어지고 회전축 주위의 회전에 의해 상기 각 돌극부와의 사이의 갭 퍼미언스가 변화되도록 상기 스테이터에 대해 회전 가능하게 설치된 로터를 포함하고상기 스테이터의 최소 내경이 상기 절곡 가공에 의해 상기 평판에 대해 세워진 상기 각 돌극부에 있어서의 내경인 것을 특징으로 하는 각도 검출 장치.,13,10-2010-7025604,2009-05-09,10-2011-0009154,2011-01-27,10-1300918,2013-08-21,타마가와 세이키 가부시키가이샤
KR,P,리졸버를 이용해 각위치를 결정하기 위한 방법 및 장치(METHOD AND DEVICE FOR DETERMINATION OF AN ANGULAR POSITION USING A RESOLVER),리졸버의 각위치 (ρ) 를 결정하기 위한 본 발명에 따른 방법은 하기의 단계들을 포함한다: 기준신호 (U(t)) 를 갖고 여자기 권선 (R) 을 여자시키는 단계; 상기 기준신호로 인해 발생한 제 1 권선 (S1) 내의 제 1 신호 (US1(t)) 와 상기 기준신호로 인해 발생한 제 2 권선 (S2) 내의 제 2 신호 (US2(t)) 를 샘플링하는 단계; 상기 제 1 신호 (US1(t)) 를 위한 보상되지 않은 푸리에 계수 (zS1) 와 상기 제 2 신호 (US2(t)) 를 위한 보상되지 않은 푸리에 계수 (zS2) 를 결정하는 단계; 상기 제 1 신호 (US1(t)) 를 위한 보상된 푸리에 계수 (zS1kom) 와 상기 제 2 계수 (US2(t)) 를 위한 보상된 푸리에 계수 (zS2kom) 를 결정하는 단계; 상기 보상된 푸리에 계수 (zS1kom zS2 kom) 들로부터 리졸버의 각위치 (ρ) 를 결정하는 단계; 이때 상기 보상된 푸리에 계수 (zS1kom zS2 kom) 들은 샘플링 동안의 각위치의 변경으로 인한 상기 보상되지 않은 푸리에 계수 (zS1 zS2) 들의 변경을 본질적으로 보상한다.,- 기준신호 (U(t)) 를 갖고 여자기 권선 (R) 을 여자시키는 단계;- 상기 기준신호로 인해 발생한 제 1 권선 (S1) 내의 제 1 신호 (US1(t)) 와 상기 기준신호로 인해 발생한 제 2 권선 (S2) 내의 제 2 신호 (US2(t)) 를 샘플링하는 단계;- 상기 제 1 신호 (US1(t)) 를 위한 보상되지 않은 푸리에 계수 (zS1) 와 상기 제 2 신호 (US2(t)) 를 위한 보상되지 않은 푸리에 계수 (zS2) 를 결정하는 단계; - 상기 제 1 신호와 상기 제 2 신호를 위한 상기 푸리에 계수들로부터 리졸버의 각위치 (ρ) 를 결정하는 단계로 수행되는 리졸버의 각위치 (ρ) 를 결정하기 위한 방법에 있어서 - 상기 제 1 신호 (US1(t)) 를 위한 보상된 푸리에 계수 (zS1kom) 와 상기 제 2 신호 (US2(t)) 를 위한 보상된 푸리에 계수 (zS2 kom) 를 결정하는 단계;- 상기 보상된 푸리에 계수 (zS1 kom zS2 kom) 들로부터 리졸버의 각위치 (ρ) 를 결정하는 단계를 포함하며 이때 상기 보상된 푸리에 계수들 (zS1kom zS2 kom) 은 리졸버의 위상변위로 인한 상기 보상되지 않은 푸리에 계수들 (zS1 zS2) 의 변경 및/또는 샘플링 동안의 각위치의 변경을 본질적으로 보상하는 것을 특징으로 하는 방법.,12,10-2010-0004693,2010-01-19,10-2010-0085858,2010-07-29,10-1175962,2012-08-16,쿠카 레보라토리즈 게엠베하
KR,P,각속도 센서(ANGULAR VELOCITY SENSOR),<과제> 간단한 구조로 높은 구동 효율을 가지는 각속도 센서를 제공하는 것이다. <해결 수단> 본 발명은 베이스부(13)와 베이스부(13)로부터 뻗은 암부(11) 및 암부(12)와 암부(11)의 표면으로부터 암부(12)에 상대하는 암부(11)의 측면인 내측면(S1)으로 연신하는 구동 전극(14c)과 암부(11)의 이면으로부터 암부(12)에 상대하는 암부(11)의 측면인 내측면(S1)으로 연신하는 구동 전극(15c)과 암부(12)의 표면으로부터 암부(11)에 상대하는 암부(12)의 측면인 내측면(S2)으로 연신하는 구동 전극(14d)과 암부(12)의 이면으로부터 암부(11)에 상대하는 암부(12)의 측면인 내측면(S2)으로 연신하는 구동 전극(15d)을 가지는 음차형 진동자를 구비하는 각속도 센서이다.,베이스부와 상기 베이스부로부터 뻗은 복수의 암부와 상기 복수의 암부 중 서로 구동 진동하는 2개의 암부 각각에 표면으로부터 측면에 걸쳐 연신하는 일방의 구동 전극과 이면으로부터 상기 측면에 걸쳐 연신하는 타방의 구동 전극을 포함하는 1벌의 구동 전극을 가지는 음차형 진동자를 구비하고 상기 1벌의 구동 전극에 구동 신호를 인가함으로써 상기 암부에 상기 표면과 상기 이면과의 사이에 발생하는 전계에 상기 측면으로부터 상기 측면에 발생하는 전계가 더해진 전계가 생기는 것을 특징으로 하는 각속도 센서.,8,10-2007-0133019,2007-12-18,10-2008-0059046,2008-06-26,10-0965344,2010-06-14,타마가와 세이키 가부시키가이샤
KR,P,각도 검출기(ANGLE DETECTOR),도 2에 도시하는 축 배각(32X)의 각도 검출기는 고정자 철심(1)의 권선용 홈(2)의 수를 축 배각의 2배보다도 적은 16개로 하고 회전자 철심(4)의 권선용 홈(5)의 수는 통상과 같이 축 배각의 2배인 64로 한 것이다. 권선용 홈(2)의 톱니(3)에는 작은 톱니(31)를 1개 이상 설치한다. 여기서는 2개 설치되어 있고 작은 톱니(31)의 총 수는 축 배각(32X)과 같은 수이다. 이에 따라 축 배각이 큰 리졸버나 싱크로라도 소형화 및 비용 저감이 가능해지고 또한 권선 자동화도 용이해진다.,출력측의 권선(捲線)용 홈 수가 축 배각의 2배보다도 적은 것을 특징으로 하는 각도 검출기.,8,10-2009-7019964,2007-04-26,10-2010-0014566,2010-02-10,0,0,타마가와 세이키 가부시키가이샤
KR,P,리졸버 고정 구조물(RESOLVER FIXING STRUCTURE),본 발명에 따르면 리졸버 고정자의 디스토션을 유발하지 않는 리졸버고정구조물이 제공된다. 상기 리졸버고정구조물은 회전전기기계를 구성하는 고정자(302)의 코일 단부(301)들 사이에 배치된다. 상기 리졸버고정구조물에는 구멍(310)을 구비한 베이스부재로서 링부(305) 및 상기 구멍(310)에 압입되는 리졸버 고정자(41)가 제공된다. 상기 리졸버 고정자(41)의 외주부에는 차폐부재(242)가 상기 구멍(310)과 접촉하여 제공된다.,회전전기기계를 구성하는 고정자의 코일 단부(301)들 사이에 배치된 리졸버고정구조물에 있어서 구멍(310)을 구비한 베이스바디; 및 상기 구멍(310)에 압입(press-fitted)되는 리졸버(40)를 포함하여 이루어지고 상기 리졸버(40)의 외주부에는 상기 구멍(310)과 접촉하게 되는 차폐부재(242)가 제공되는 것을 특징으로 하는 리졸버고정구조물.,6,10-2007-7019792,2006-01-27,10-2007-0108386,2007-11-09,10-0927690,2009-11-12,도요타 지도샤（주） | 타마가와 세이키 가부시키가이샤
KR,P,각속도 센서(ANGULAR VELOCITY SENSOR), 제조 공정을 간략화하여 제조비용을 삭감하는 것으로 본 발명은 각속도를 검출하는 진동자를 격납하는 패키지(10)와 패키지(10)와 접속하기 위한 제1 단자(27 28)와 외부와 접속하기 위한 제2 단자(24 25)와 제1 단자 및 제2 단자의 적어도 일부를 노출하는 수지부(21)를 가지고 패키지를 지지하는 탑재부(20)와 금속제의 접합부(32)를 가지고 패키지(10)를 덮고 탑재부(20)에 설치된 금속제의 접합 단자(22)에 접합부(32)가 접합함으로써 탑재부(20)에 고정된 커버(30)를 구비하는 각속도 센서이다., 각속도를 검출하는 진동자를 격납하는 패키지와 상기 패키지와 접속하기 위한 제1 단자와 외부와 접속하기 위한 제2 단자와 상기 제1 단자 및 상기 제2 단자의 적어도 일부를 노출하는 수지부를 가지고 상기 패키지를 탑재하는 탑재부와 금속제의 접합부를 가지고 상기 패키지를 덮고 상기 탑재부에 설치된 금속제의 접합 단자에 상기 접합부가 접합함으로써 상기 탑재부에 고정된 커버를 구비하는 것을 특징으로 하는 각속도 센서.,9,10-2008-0030755,2008-04-02,10-2008-0090993,2008-10-09,0,0,타마가와 세이키 가부시키가이샤
KR,P,각속도 센서(ANGULAR VELOCITY SENSOR),본 발명의 과제는 간단한 구조임에도 불구하고 높은 검출 정밀도를 갖는 생산성이 우수한 각속도 센서를 제공하는 것이다. 베이스(13)로부터 연장되는 복수의 아암(11 12)을 갖는 음차형 진동자(10)와 베이스(13)를 지지하는 단일의 리드 프레임(20)과 리드 프레임(20)을 지지하는 패키지(30)를 갖고 패키지(30)와 리드 프레임(20) 사이에 공간(31)이 형성되어 있다. 리드 프레임(20)은 단면이 コ자형의 굴곡부(22)를 갖고 굴곡부(22)는 베이스(13)를 지지하여 굴곡부(22)가 공간(31)을 형성한다. 또는 리드 프레임(20)은 베이스(13)를 지지하는 평탄부(21)를 갖고 리드 프레임(20)을 지지하는 패키지(30)의 면에는 오목부(31)가 형성되어 있고 오목부가 공간(31)을 형성한다. ,베이스로부터 연장되는 복수의 아암을 갖는 음차형 진동자와 상기 베이스를 지지하는 단일의 리드 프레임과 상기 리드 프레임을 지지하는 패키지를 갖고 상기 패키지와 상기 리드 프레임 사이에 공간이 형성되어 있는 것을 특징으로 하는 각속도 센서.,25,10-2006-0028701,2006-03-30,10-2006-0105534,2006-10-11,0,0,타마가와 세이키 가부시키가이샤
JP,P,각도 검출 장치 및 각도 검출 시스템,【요약】 【과제】간단한 구성으로 박형화를 훼손하지 않고 외부 자계의 영향을 감소시킬 수 있는 리졸버를 이용한 각도 검출 장치 및 각도 검출 시스템을 제공한다. 【해결 수단】축방향의 한쪽에 외부 자계가 되는 모터 200이 있는 장소에 배치되는 리졸버 100으로서 투자율이 전체적으로 1축 이방성을 가지는 자성 재료로 구성되고 회전이 가능한 로터 50과 로터 50에 대향해 배치되고 여자용 코일과 상기 여자용 코일이 생성하는 자속을 검출하는 검출용 코일을 구비한 고정자 30을 구비하고 로터 50이 고정자 30과 외부 자계가 되는 모터 200 사이에 배치되는 것을 특징으로 한다. 【선택도】도 4 ,【청구항1】축방향의 한쪽에 외부 자계가 있는 장소에 배치되는 리졸버를 이용한 각도 검출 장치로서 투자율이 전체적으로 1축 이방성을 가지는 자성 재료로 구성되고 회전이 가능한 로터와 상기 로터에 대향해 배치되고 여자용 코일과 상기 여자용 코일이 생성하는 자속을 검출하는 검출용 코일을 구비한 고정자를 구비하고 상기 로터가 상기 고정자와 상기 외부 자계 사이에 배치되어 있는 것을 특징으로 하는 각도 검출 장치.,7,2015-243553,2015-12-14,2017-110945,2017-06-22,0,0,MINEBEAMITSUMI INC | KYUSHU UNIV
JP,P,수지 베어링을 사용한 회전 위치 검출용 리졸버,【요약】 【과제】저비용으로 고수명으로 소형의 회전 검출용 리졸버를 제공한다. 【해결 수단】입력축의 회전량을 감속기와 리졸버에 의해 검출하는 회전 위치 검출기용 리졸버에 있어서 연자성체로 구성되는 로터 코어를 접합하고 중심부에 고정축을 통하는 구멍이 열린 수지제 기어로 구성되는 로터부와 상기 고정축과 상기 로터부의 연자성체 코어 접합면측과 근접하는 동일한 프린트 기판상의 도체 패턴으로 형성한 여자 코일 및 검출 코일과 상기 여자 코일 및 검출 코일을 상기 로터부로 사이에 두도록 배치한 연자성체 금속으로 구성되고 스틸제의 판금을 펀칭해 제조하는 백 코어와 수지제 하우징으로 구성되는 스테이터부를 구비하고 상기 여자 코일 및 검출 코일은 상기 고정축에서 일정 거리 떼어 상기 고정축의 주위에 배치하고 상기 백 코어는 고정축에 근접 또는 접합하고 상기 수지제 기어는 중앙이 백 코어에 접촉하도록 돌출된 형상이다. 【선택도】도 1 ,【청구항1】입력축의 회전량을 감속기와 리졸버에 의해 검출하는 회전 위치 검출기용 리졸버에 있어서 중심부에 고정축을 통하는 구멍이 열린 수지제 기어와 연자성체로 구성됨과 동시에 상기 수지제 기어에 접합된 로터 코어를 가지는 로터부와 상기 고정축과 상기 로터 코어에 대해서 축방향으로 대향 배치되는 여자 코일 및 검출 코일과 상기 여자 코일 및 검출 코일을 사이에 두고 상기 로터 코어의 반대 측에 배치되는 연자성체 금속으로 구성되는 백 코어와 상기 백 코어 및 고정축을 지지하는 수지제 하우징를 가지는 스테이터부를 구비하고 상기 여자 코일 및 검출 코일은 상기 고정축에서 일정 거리 떼어 상기 고정축의 주위에 배치되고 상기 백 코어는 고정축에 근접 또는 접합하고 상기 수지제 기어는 중앙이 백 코어에 접촉하도록 돌출된 형상인 것을 특징으로 하는 회전 위치 검출용 리졸버.,3,2015-182072,2015-09-15,2017-058200,2017-03-23,0,0,OKUMA CORP
JP,P,리졸버 장치 모터 및 액추에이터,【요약】 【과제】신뢰성을 향상시킨 리졸버 장치 모터 및 액추에이터를 제공한다. 【해결 수단】리졸버 장치는 고정자 코어 11과 고정자 코어 11에 대해서 회전 가능하게 지지되어 또한 고정자 코어 11과의 상대적인 각도 위치에 따라 고정자 코어 11과의 간극의 릴럭턴스 성분이 변화하는 로터 코어 12를 포함한다. 고정자 코어 11은 고정자 주극 A1 A2 B1 B2 C1 및 C2와 고정자보극IA1 IA2 IB1 IB2 IC1 및 IC2를 구비하고 있다. 【선택도】도 2 ,【請求項1】고정자 코어와 상기 고정자 코어에 대해서 회전 가능하게 지지되어 또한 상기 고정자 코어와의 상대적인 각도 위치에 따라 상기 고정자 코어와의 간극의 릴럭턴스 성분이 변화하는 로터 코어를 함 봐  상기 고정자 코어는 상수 3의 짝수배의 주극수를 구비하고 1상 여자의 입력 신호를 받아 감겨진 각 여자 코일이 전기각+120도 또는 전기각-120도 어긋난 3상의 출력 신호를 출력하도록 환상 스테이터 기부의 원주 방향을 따라 배치되는 고정자 주극과 상기 고정자 주극에 감겨진 각 여자 코일 (와)과 각 상 마다 직렬 접속되는 여자 코일이 감겨져 또한 대응하는 각 상 별 고정자 주극 중 적어도 하나에 대해서 전기각+90도 또는 전기각-90도 어긋난 위치에 배치되어 각 상 별 고정자보극를 구비하고 상기 고정자 주극 에 감겨진 각 여자 코일과  상기 고정자보극에 감겨진 각 여자 코일 (이)가 직렬 접속되어 출력된 각 상 별 리졸버 전류 신호를 리졸버 전압 신호로 변환하고 추가로 3상 2 상변환해 2상 리졸버 신호를 얻는다 검출 회로부와 (을)를 구비한다  리졸버 장치.,6,2014-108474,2014-05-26,2015-159705,2015-09-03,5892196,2016-03-04,NSK LTD
JP,P,리졸버,【요약】 【과제】외부의 자속에서 로터 및 고정자를 차폐하는 자기 차폐 부재를 구비하면서도 그 설치를 용이하게 하는 리졸버를 제공한다. 【해결 수단】리졸버 100은 삼상 코일 13이 감겨진 고정자 코어 12를 가지는 고정자 11과 고정자 코어 12의 외주 측에 마련되어 또한 회전 가능한 고리형 로터 21과 전기적인 절연성을 가지며 고정자 코어 12에 일체로 마련되어 고정자 코어 12를 지지하는 수지 성형체 15와 고정자 11 및 로터 21에 로터 21의 회전 중심축 방향으로 인접하도록 해 수지 성형체 15에 마련되어 또한 투자성을 가지는 자기 차폐판 1을 구비한다. 자기 차폐판 1은 수지 성형체 15에서 로터 21의 지름 방향으로 로터 21 이상에 걸쳐 연장되어 수지 성형체 15에 의해 고정자 코어 12에서 절연된다. 【선택도】도 2 ,【청구항1】대상물의 회전 위치를 검출하는 리졸버에 있어서 권선이 감겨진 고정자 코어를 가지는 고정자와 상기 고정자 코어의 외주 측에 설치되고 상기 대상물과 일체로 회전 가능한 고리형 로터와 전기적인 절연성을 가지며 상기 고정자 코어에 일체로 마련되어 상기 고정자 코어를 지지하는 절연체와 상기 고정자 및 상기 로터에 상기 로터의 회전 중심축 방향으로 인접하도록 해 상기 절연체에 설치되고투자성을 가지는 자기 차폐 부재를 구비하고 상기 자기 차폐 부재는 상기 절연체에서 상기 로터의 지름 방향으로 상기 로터 이상에 걸쳐 연장되어 상기 절연체에 의해 상기 고정자 코어에서 절연되는 리졸버.,5,2014-089130,2014-04-23,2015-206762,2015-11-19,0,0,TAMAGAWA SEIKI CO LTD
JP,P,리졸버 여자 전압 진폭 자동 조정 회로 구조 리졸버 및 리졸버 신호 전압 진폭 조정 방법,【요약】 【과제】 R/D변환 회로에 대해 최적의 진폭이 되도록 리졸버 여자 전압 진폭을 자동으로 조정할 수 있는 리졸버 여자 전압 진폭 자동조정 회로 구조를 제공하는 것. 【해결 수단】 리졸버 여자 전압 진폭 자동조정 회로 구조 10은 리졸버 1이 취득한 각도 변위 정보(리졸버 신호)의 진폭을 검출하는 리졸버 신호 레벨 검출 회로 2와 리졸버 신호 레벨 검출 회로 2에서 나오는 피드백값이 피드백되는 여자 전압 발생 회로 3으로 구성된다. 리졸버 1이 취득한 리졸버 신호는 리졸버 신호 레벨 검출 회로 2에 있어서 그 진폭이 검출되고 그에 기초하여 리졸버 신호 레벨 검출 회로 2에서 피드백값(검출된 진폭)이 나와 여자 전압 발생 회로 3에서 피드백값과 목표값이 비교됨으로써 여자 전압 진폭이 자동조정된다. 【선택도】 도 1 ,【청구항1】리졸버가 취득한 각도 변위 정보(이하 「리졸버 신호」라고 한다. )의 진폭을 검출하는 리졸버 신호 레벨 검출 회로와 상기 리졸버 신호 레벨 검출 회로에서 나오는 피드백값이 피드백되는 여자 전압 발생 회로로 구성되는 리졸버 여자 전압 진폭 자동조정 회로 구조로서 상기 여자 전압 발생 회로는 여자 전압 진폭을 자동조정하도록 구성되어 있는 것을 특징으로 하는 리졸버 여자 전압 진폭 자동조정 회로 구조.,6,2013-233445,2013-11-11,2015-094636,2015-05-18,0,0,TAMAGAWA SEIKI CO LTD
JP,P,리절버 및 그 고정자 트랜스 철심,【요약】　　　（수정유） 【과제】리졸버의 자기회로를 구성하는 부품 형상의 비일양성에 의한 검출 정밀도 저하 악화를 완화하고 더욱 높은 검출 정밀도를 실현할 수 있는 리졸버를 제공한다. 【해결 수단】리졸버의 고정자트랜스 철심 1 B를 리졸버의 자기회로를 구성하는 부품으로서 출력 신호선 외부 인출용으로 마련된 신호선용 개구부 4에 대향해 대칭의 위치에 자속 분포 혼란을 감소시킬 수 있는 형상으로 형성된 조정용 개구부 5가 마련되어 있는 구성으로 한다. 조정용 개구부 5는 신호선용 개구부 4와 동일 형상으로 한다. 【선택도】도 1 ,【청구항1】리졸버의 자기회로를 구성하는 부품인 고정자트랜스 철심에 있어서 출력 신호선 외부 인출용으로 마련된 신호선용 개구부에 대향하여 자속 분포 혼란을 감소시킬 수 있는 형상으로 형성된 조정용 개구부가 마련되어 있는 리졸버의 고정자트랜스 철심.,5,2012-000081,2012-01-04,2013-140063,2013-07-18,0,0,TAMAGAWA SEIKI CO LTD
