국가코드,특허/실용 구분,발명의 명칭,요약,대표청구항,청구항 수,출원번호,출원일,공개번호/공표/재공표,공개일,등록번호,등록일,출원인
US,P,Temperature sensor for exhaust systems,A protruding length L1 that is a distance between an inner circumference of a flow path through which fluid flows on an axis of a temperature sensor disposed in the flow path and the center of said temperature sensitive device is 50 mm or more. A protruding location that is a distance between an inner circumferential surface of the flow path and the center of said temperature sensitive device on a cross section extending perpendicular to the axis of said flow path through the center of said temperature sensitive device is defined as L1′. A flow path width that is a distance between intersections of the axis of the temperature sensor with the inner circumferential surface of said flow path when the temperature sensor is projected onto said cross section is defined as D1. A relation of L1′/D1 is specified as a function of the value of D1 thereby reducing heat transfer in an exhaust temperature sensor and enabling the temperature to be measured accurately.,1. A temperature sensor including a temperature sensitive device which is disposed in a flow path through which fluid flows and whose electric characteristic changes as a function of temperature of the fluid in the flow path signal lines connected at top end sides thereof to said temperature sensitive device through electrode wires and at base end sides thereof to lead wires for connection with an external circuit a sheath member retaining the signal lines therein and a holding member which holds an outer circumferential surface of said sheath member directly or indirectly through another member wherein a protruding length L1 that is a distance between an inner circumference of said flow path on an axis of the temperature sensor and a center of said temperature sensitive device is 50 mm or more and if a protruding location that is a distance between an inner circumferential surface of the flow path and a center of said temperature sensitive device on a cross section extending perpendicular to an axis of the flow path through the center of said temperature sensitive device is defined as L1′ and a flow path width that is a distance between intersections of the axis of the temperature sensor with the inner circumferential surface of the flow path when the temperature sensor is projected onto said cross section is defined as D1 a relation below is met: L1′/D1≧{0.6−(1/1000)×D1} when 100 mm≦D1<200 mmL1′/D1≧{0.74−(1/600)×D1} when 200 mm≦D1<300 mm orL1′/D1≧0.24 when 300 mm≦D1.a percent error of the temperature sensitive device is maintained below a predetermined valuewherein the percent error is 15% or less.,14,12/596271,2008-04-16,2010-0195698,2010-08-05,8398302,2013-03-19,Denso Corporation
US,P,Temperature sensor,A temperature sensor including a temperature sensing element (102) having a temperature sensing unit (103) and a pair of device electrode wires (104) extending from the temperature sensing unit; a sheath member (106) including a sheath wire (108) connected at a junction (110) to one of the device electrode wires and a sheath outer pipe (107) retaining the sheath wire in an insulating material (114); an inner tube (112) which has a bottomed cylindrical shape the inner tube accommodating the temperature sensing element and the junction in a bottom portion side of the inner tube serving as a leading end of the temperature sensor and extending in an extension direction of the device electrode wire and the sheath wire; and an outer tube (120) which has a bottomed cylindrical shape including a gas inlet hole (122a 122b 122c) the outer tube covering the inner tube and being spaced from the inner tube on a leading end side of the junction when viewed in a direction perpendicular to an axial direction of the inner tube.,1. A temperature sensor comprising: a temperature sensing device having a temperature sensing unit and a pair of device electrode wires extending from the temperature sensing unit;a sheath member including a sheath wire connected at a junction to at least one of the device electrode wires and a sheath outer pipe retaining the sheath wire in an insulating material;an inner tube made of a metal which has a cylindrical shape having a closed bottom at a front end thereof said inner tube accommodating the temperature sensing element and the junction in the closed bottom of the inner tube serving as a leading detecting end of the temperature sensor and extending in an extension direction of the device electrode wire and the sheath wire; andan outer tube which has a cylindrical shape having a closed bottom at a front end thereof and including a gas inlet hole said outer tube covering the inner tube and being spaced from the inner tube frontward of the junction when viewed in a direction perpendicular to an axial direction of the inner tubewherein the sheath member is disposed within the inner tube and a front end of the sheath outer pipe is rearward of the junction.,5,12/437646,2009-05-08,2009-0279586,2009-11-12,8256956,2012-09-04,NGK Spark Plug Co. Ltd.
US,P,Temperature sensor,A temperature sensor including: a temperature sensing element (102) having a temperature sensing unit (103) and a pair of device electrode wires (104); a sheath member (106) having a sheath wire (108) connected at a junction (110) to at least one of the device electrode wires and a sheath outer pipe (107) retaining the sheath wire in an insulating material (114); an inner tube (112) which has a bottomed cylindrical shape; and a cylindrical outer tube (120) having an open end covering the inner tube such that the open end is located at a front end side of the junction and in a region to the rear end side of or aligned with the front end of the inner tube and being spaced from the inner tube at the front end side of the junction.,1. A temperature sensor comprising: a temperature sensing element having a temperature sensing unit and a pair of device electrode wires extending from the temperature sensing unit;a sheath member including a sheath wire connected at a junction to at least one of the device electrode wires and a sheath outer pipe retaining the sheath wire in an insulating material;an inner tube made of a metal which has a cylindrical shape having a closed bottom at a front end thereof said inner tube accommodating the temperature sensing element and the junction in the closed bottom of the inner tube serving as a front end of the temperature sensor and extending rearward in an extension direction of the device electrode wire and the sheath wire; anda cylindrical outer tube having an open end when viewed in a direction perpendicular to an axial direction of the inner tube said outer tube covering the inner tube such that the open end is located frontward of the junction and rearward of or aligned with the front end of the inner tube and being spaced from the inner tube at the front end side of the junctionwherein the sheath member is disposed within the inner tube and a front end of the sheath outer pipe is rearward of the junction.,6,12/437614,2009-05-08,2009-0279585,2009-11-12,8192081,2012-06-05,NGK Spark Plug Co. Ltd.
US,P,Temperature sensor and method of producing the same,A temperature sensor is provided. The temperature sensor includes: a temperature sensitive element having a temperature sensitive body and an element electrode wire; a sheath member having an external cylinder the sheath member encompassing a sheath core wire to be bonded to the element electrode wire in the external cylinder; an enclosing member having a bottom-closed cylindrical shape extending in an axial direction at least the temperature sensitive element and a bond portion of the element electrode wire and the sheath core wire being accommodated in an internal space of the bottom-closed cylindrical shape and a holding member that is filled in the internal space wherein an air gap is provided at least between an outer surface of the temperature sensitive body and the holding member so as to permit displacement of the temperature sensitive body in a direction intersecting the axial direction of the enclosing member.,1. A temperature sensor comprising: a temperature sensitive element that has a temperature sensitive body and an element electrode wire;a sheath member that has an external cylinder the sheath member encompassing a sheath core wire to be bonded to the element electrode wire in the external cylinder;an enclosing member that has a bottom-closed cylindrical shape extending in an axial direction with a front end closed at least the temperature sensitive element and a bond portion of the element electrode wire and the sheath core wire being accommodated in an internal space of the bottom-closed cylindrical shape anda holding member that is filled in the internal spacewherein an air gap is provided at least between an outer surface of the temperature sensitive body and the holding member so as to permit displacement of the temperature sensitive body in a direction intersecting the axial direction of the enclosing member.,7,12/343806,2008-12-24,2009-0168842,2009-07-02,8177427,2012-05-15,NGK Spark Plug Co. Ltd.
US,P,Temperature sensor,A temperature sensor includes: a temperature-sensing element comprising a temperature-sensing portion and an element electrode wire connected to the temperature-sensing portion; a sheath member comprising a sheath tube and a sheath core wire extending from the sheath tube the sheath core wire being joined to the element electrode wire to form a joint portion; an enclosing member comprising a closed-bottomed tube having a bottom portion at one end and enclosing at least the temperature-sensing element and the joint portion; and a holding material filling at least a portion of a space enclosed by the enclosing member extending between a front end face of the temperature-sensing portion and the bottom portion of the enclosing member. The element electrode wire includes a bend at an intermediate portion of the element electrode wire between the temperature-sensing portion and the joint portion.,1. A temperature sensor comprising: a temperature-sensing element comprising a temperature-sensing portion and an element electrode wire connected to the temperature-sensing portion and extending rearwardly from the temperature-sensing portion;a sheath member comprising a sheath tube and a sheath core wire extending from a front end of the sheath tube the sheath core wire being joined to the element electrode wire to form a first joint portion from the temperature sensing portion the sheath tube being positioned around at least a portion of the sheath core wire for insulating and holding the sheath core wire;an enclosing member made of metal comprising a closed-bottomed tube having a bottom portion at one end and enclosing at least the temperature-sensing element and the joint portion; anda holding material filling at least a portion of a space enclosed by the bottom portion of the enclosing member and holding in the bottom portion of the enclosing member at least the temperature-sensing portion the element electrode wire and the first joint portion from the temperature sensing portion;the element electrode wire including a bend at an intermediate portion of the element electrode wire between the temperature-sensing portion and the first joint portion from the temperature sensing portion the bend for mitigating a shearing stress applied to the joint portion as a result of thermal contraction.,13,12/326175,2008-12-02,2009-0147826,2009-06-11,8092086,2012-01-10,NGK Spark Plug Co. Ltd.
US,P,Temperature sensor for automobile,A temperature sensor for an automobile is disclosed. The temperature sensor includes a conductive sensor body including a bottom wall an insulative connector housing coupled to the sensor body first and second terminals provided inside the connector housing which have lower contact portions a ceramic element mounted near the bottom wall in the sensor body for detecting temperature which has lower and upper electrode surfaces and a connecting disc mounted on the ceramic element which has lower and upper connecting surfaces. The lower electrode surface of the ceramic element is attached to the bottom wall by a conductive adhesive layer and grounded to the sensor body. The upper electrode surface of the ceramic element is electrically connected to the lower contact portion of the first terminal through the lower and upper connecting surfaces of the connecting disc. The lower contact portion of the second terminal contacts the sensor body.,1. A temperature sensor for an automobile comprising: a conductive sensor body including a bottom wall and a small-diameter portion formed near the bottom wall the sensor body having a probe shape;an insulative connector housing coupled to the sensor body;first and second terminals provided inside the connector housing the first and second terminals having lower contact portions;a ceramic element mounted near the bottom wall in the sensor body for detecting temperature the ceramic element having an upper electrode surface and a lower electrode surface; anda connecting disc mounted on the ceramic element the connecting disc having an upper connecting surface and a lower connecting surfacewherein the lower electrode surface of the ceramic element is attached to the bottom wall by a conductive adhesive layer and grounded to the sensor bodythe upper electrode surface of the ceramic element is electrically connected to the lower contact portion of the first terminal through the lower and upper connecting surfaces of the connecting disc andthe lower contact portion of the second terminal contacts the sensor body. ,1,11/990206,2006-08-30,2009-0168839,2009-07-02,8029188,2011-10-04,0
US,P,Temperature sensor element and method of manufacturing the same,A temperature sensor element 10 has a reduced thermal conduction path from a measurement object to a sensitive end portion 22 of a thermocouple 21 and a high-dense insulating ceramic base body 20. Since the temperature sensor element 10 has excellent thermal conductivity from the measurement object to the sensitive end portion 22 of the thermocouple 21 it is also excellent in responsiveness at the time of temperature detection. Further corrosion and material deterioration of the thermocouple 21 is unlikely to occur because the thermocouple 21 does not directly contact the measurement object (exhaust gas). As a result the temperature sensor element 10 exhibits excellent durability. Therefore the temperature sensor element 10 exhibits a good responsiveness at the time of temperature detection as well as excellent durability.,1. A temperature sensor element comprising: an elongated and columnar sintered body extending in an axial direction said sintered body having an outer surface for exposure to a matter to be measured said sintered body being formed by sintering insulating ceramic material said sintered body having an outer circumference adhered to and held by an inner side of a metal flange member;a sensitive member embedded in the sintered body; anda signal output portion formed on a rear end side and on a further rear end side than a region covered by the flange member of the sintered body for outputting an electric signal received from the sensitive member to the outsidewherein the columnar sintered body comprises a tapered portion that has a plate-like shape relative to said sensitive end of said thermocouple and said tapered portion has a cross-sectional area that is reduced towards a front end side of the sintered body in the axial direction;wherein the sensitive member is comprised of a thermocouple embedded in the tapered portion of the sintered body in a state that a detection end portion of the thermocouple is disposed in contact with said sintered body on a front end side of the sintered body in the axial direction andwherein the sintered body is in contact with the detection end portion of the sensitive member and is a dense material which has gas impermeability in a region from the outer surface of the sintered body to the sensitive member the sintered body has a configuration that in a cross section perpendicular to the axial direction a cross-sectional area of a portion where the detection end portion of the thermocouple is embedded smaller than that of a portion where the signal output portion of the thermocouple is formed; andfurther in the tapered portion of the sintered body the portion where the detection end portion of the thermocouple is embedded assumes a plate-like shape in the cross-section perpendicular to the axial direction.,8,12/111405,2008-04-29,2009-0268779,2009-10-29,7891870,2011-02-22,NGK Spark Plug Co. Ltd.
US,P,Temperature sensor for a resistance thermometer in particular for use in the exhaust gas system of combustion engines,The invention describes a temperature sensor for a resistance thermometer comprising  an electric measuring resistor (3) the resistance material of which consists either of a ceramic material or of a metallic resistance material in combination with a ceramic or a mineral carrier a protective tube (2) comprising a closed tip (2b) and a rear end that provides an access to the inner space of the protective tube (2) and that contains the measuring resistor (3) closely adjacent the closed tip (2b) of the protective tube (2) at least one supply line (5) that is brought out through the rear end of the protective tube (2) and an electrically insulating filler (6) based on a ceramic or a mineral material that fills the space between the protective tube (2) on the one side and the measuring resistor (3) and its at least one supply line (4 5) on the other side. It is provided according to the invention that the packing density of the filler (6) has a gradient in lengthwise direction of the protective tube (2).  ,1. Temperature sensor for a resistance thermometer comprising an electric measuring resistor the resistance material of which consists either of a ceramic material or of a metallic resistance material in combination with a ceramic or a mineral carrier a protective tube comprising a closed tip and a rear end that provides an access to the inner space of the protective tube and that contains the measuring resistor closely adjacent the closed tip of the protective tube said protective tube having a restriction at the location of a maximum of packing density of a filler the restriction being a reduced portion of the protective tube the protective tube having a wider portion on each side of the reduced portion the packing density being a maximum at the reduced portion and being less than a maximum on each side of the reduced portion at least one supply line that is brought out through the rear end of the protective tube and an electrically insulating filler based on a ceramic or a mineral material that fills the space between the protective tube on the one side and the measuring resistor and its at least one supply line on the other side wherein the packing density of the filler has a gradient in lengthwise direction of the protective tube.,21,11/827805,2007-07-13,2008-0080592,2008-04-03,7780348,2010-08-24,0
US,P,Temperature sensor and method of producing the temperature sensor,In a temperature sensor having a temperature sensitive element a sheath pin connected to the temperature sensitive element and a cover case. The cover case filled with a filler accommodates the temperature sensitive element and the sheath pin. A hardening temperature of the filler is not less than an actual usage environment of the temperature sensor. Another temperature sensor has a temperature sensitive element exposed at a high temperature of not less than 750° C. a thermistor element a sheath pin an anti-vibration filler and a metal cover case fixed to an end part of the sheath pin. The metal cover case accommodates the sheath pin and the thermistor element. The filler is made of a porous insulation material having a pore ratio within a range of 30 to 70% and filled around the thermistor element in the metal cover case.,1. A temperature sensor comprising: a temperature sensitive element whose electrical characteristic changes based on a temperature; a sheath pin accommodating the temperature sensitive element so that a pair of electrodes of the temperature sensitive element electrically connected to a pair of signal wires of the sheath pin is exposed at a front part of the sheath pin; a cover case placed at a front part of the temperature sensor accommodating the temperature sensitive element; and a filler made of a material whose hardening temperature is not less than 600° C. filled between the temperature sensitive element and the cover case in order to fix the temperature sensitive element to the cover case wherein the filler is made of thermal resistance ceramic material composed mainly of a main component and an agent wherein the main component is one of alumina (Al2O3) silicon dioxide (SiO2) magnesium oxide (MgO) and zirconium dioxide (ZrO2) and the agent is a combination of CaCO3 kaolin talc and boric acid.,7,12/034907,2008-02-21,2008-0205484,2008-08-28,7748898,2010-07-06,Denso Corporation
US,P,Pressure sensor device including temperature sensor contained in common housing,A pressure sensor device includes a temperature sensor mounted on a common housing composed of a resin head and a resin pipe both hermetically connected to each other. The pressure sensor device is mounted on for example on an intake manifold of an internal combustion engine to measure an amount of air supplied to the engine based on detected pressure and temperature of the air. A pressure sensor is mounted on the resin head and a temperature sensor element is supported in the resin pipe. A lead wire of the temperature sensor element such as a thermistor is electrically connected to a conductor bar embedded in the resin pipe. The temperature sensor is directly exposed to the air in the intake manifold and a size of the temperature sensor and the lead wire is made small to make a response speed of the temperature sensor element high.,1. A pressure sensor device comprising: a housing composed of a resin head and a resin pipe one end of the resin pipe being connected to the resin head and the other end of the resin pipe being open to outside; terminals having a first terminal and a second terminal to be electrically connected to an outside circuit the terminals being insert-molded in the resin head; a pressure sensor element for detecting pressure of fluid introduced into the housing through the resin pipe the pressure sensor element being electrically connected to the first terminal and mounted on the resin head; a conductor bar embedded in the resin pipe with its first end and a second end exposed outside; and a temperature sensor element for detecting temperature of the fluid the temperature sensor element being positioned close to the open end of the resin pipe wherein: the first end of the conductor bar is electrically connected to the second terminal; and the second end of the conductor bar is positioned close to the open end of the resin pipe and electrically connected to the temperature sensor element through a lead wire having a diameter smaller than a predetermined diameter; a length of the lead wire is set in a predetermined range by providing the conductor bar electrically connecting the lead wire and the second terminal in the resin head; and a portion connecting the second end of the conductor bar to the lead wire is covered with protective resin potting.,12,12/073068,2008-02-29,2008-0250862,2008-10-16,7690262,2010-04-06,DENSO CORPORATION
US,P,Temperature sensor,A temperature sensor including a housing and a temperature sensing element at least partially disposed in the housing. A particulate media which may include a blend of differently sized particles is disposed in the housing and at least partially surrounds the temperature sensing element. The particulate media may entrain oxygen to avoid a reducing atmosphere in said housing.,1. A temperature sensor comprising: a housing; a temperature sensing element disposed in said housing; and a particulate media disposed in said housing and at least partially around said temperature sensing element said particulate media consisting essentially of a blend of first particles and second particles said first particles and said second particles being the same material said second particles having a mesh size smaller than a mesh size of said first particles whereby an interstitial volume is established between said first particles and said second particles said interstitial volume entraining an amount of oxygen sufficient to avoid a reducing atmosphere in said housing.,19,11/692679,2007-03-28,2007-0297486,2007-12-27,7682076,2010-03-23,Stoneridge Inc.
US,P,Sintered electroconductive oxide thermister element using sintered electroconductive oxide and temperature sensor using thermister element,According to an aspect of the present invention there is provided a sintered electroconductive oxide containing a perovskite phase of perovskite-type crystal structure represented by the composition formula: M1aM2bM3cAldCreOf where M1 is at least one of elements of group 3A other than La; M2 is at least one of elements of group 2A; M3 is at least one of elements of groups 4A 5A 6A 7A and 8 other than Cr; and a b c d e and f satisfy the following conditional expressions: 0.600≦a≦1.000; 0≦b≦0.400; 0.150≦c<0.600; 0.400≦d≦0.800; 0<e≦0.050; 0<e/(c+e)≧0.18; and 2.80≦f≦3.30. With the use of this conductive oxide sintered body it becomes possible to carry out proper temperature measurements over the temperature range from a low temperature of −40° C. to a high temperature of 900° C. or higher. ,1. A sintered electroconductive oxide containing a perovskite phase of perovskite-type crystal structure represented by the composition formula: M1aM2bM3cAldCreOf where M1 is at least one of elements of group 3A other than La; M2 is at least one of elements of group 2A; M3 is at least one of elements of groups 4A 5A 6A 7A and 8 other than Cr; and a b c d e and f satisfy the following conditional expressions:  0.600≦a≦1.000;  0≦b≦0.400;  0.150≦c<0.600;  0.400≦d≦0.800;  0≦e≦0.050;  0<e/(c+e)≦0.18; and  2.80≦f≦3.30. ,16,11/658563,2006-04-11,2009-0016409,2009-01-15,7656269,2010-02-02,NGK Spark Plug Co. Ltd.
US,P,Temperature Sensor,The invention relates to a temperature sensor comprising a sense element and being in contact with a housing configured as a contact wire of the temperature sensor. A contact wire arranged inside the housing is configured concentrically and is held under spring tension with an angular spring. For testing purposes a testing resistor being connected parallel to the sensor element is proposed.,16. A temperature sensor for determining the temperature of exhaust gases from an internal combustion engine the temperature sensor comprising: a housing; a temperature-sensitive sensor element arranged in an interior of the housing; at least one contact line in the interior of the housing coupled to the sensor element; and a spring element arranged in the interior of the housing configured to exert a spring force that acts in an axial direction on the sensor element and the at least one contact line wherein the sensor element contacts the housing which is a further contact line.,20,12/309562,2007-07-17,2009-0304043,2009-12-10,0,0,Continental Automotive GmbH
US,P,TEMPERATURE SENSOR,A sensor having a temperature dependent resistor mounted within a protective housing. The resistor is connected to external circuitry via a pair of connecting wires. In use variations in temperature of the exhaust gas cause a variation in the temperature experienced by the resistor and consequently the resistance of the resistor also varies. The resistor is mounted in a projecting end portion of the housing which is of narrower cross-section than the bulk of the housing. The housing is filled with a filler material. The filler material provides support to the resistor and the wires. In the present invention unlike in prior art sensors the filler material does not completely fill the housing. Instead a gap is provided which is crossed by the wires. The gap interrupts heat flow through the filler material and thus improves the thermal isolation of the resistor and thereby the accuracy of the sensor. In an alternative embodiment the sensor additionally comprises an additional heat exchange element. The provision of the additional heat exchange element improves the flow of heat from the exhaust gas to the resistor thus providing a faster response when the temperature rapidly changes and higher measurement accuracy.,1. A temperature sensor suitable for use in a vehicle exhaust the sensor comprising: a temperature dependent resistor; a pair of connection wires facilitating connection of the resistor to external circuitry; a housing in which the resistor is mounted and through which the wires run from the resistor to an exit point; and filler material provided within the housing to support the wires and/or housing wherein there is a gap in the filler material across which the wires run the gap being provided between the resistor and the exit point.,14,12/208210,2008-09-10,2009-0288481,2009-11-26,0,0,EPIQ Sensor-Nite NV
US,P,Temperature sensor,A mounting member 4 of a temperature sensor 1 has a vibration-resisting reinforcement portion 47 between a mounting seat 45 and a joint portion 43 so as to surround a longitudinally long portion of a sheath member 8 and thereby narrowly limit its movable range.,1. A temperature sensor comprising: a temperature-sensitive element having an electric characteristic that varies with temperature; a sheath member extending in an axial direction and having a metal core wire connected at a tip end thereof to the temperature-sensitive element and connected at a rear end thereof to a lead wire for connection to an external circuit; a metal cap accommodating the temperature sensitive element therein and joined to a tip end portion of the sheath member; a mounting member having a supporting portion supporting the sheath member and a mounting seat adapted to abut a sensor-mounting seat directly or indirectly via another member; a joint portion having an outer diameter smaller than a maximum outer diameter of the mounting seat joined to a portion of the sheath member located closer to the metal cap than the supporting portion and the mounting seat; a vibration-resisting reinforcement portion having an outer diameter greater than a maximum outer diameter of the joint portion and smaller than the maximum outer diameter of the mounting seat and surrounding a portion of the sheath member arranged between the mounting seat and the joint portion; and a threaded portion arranged on one or the other axial side of the mounting seat wherein a tip end projection length as measured between the mounting seat of the mounting member and a tip end of the metal cap is 20 mm or more.,18,11/168435,2005-06-29,2006-0176931,2006-08-10,7581879,2009-09-01,NGK Spark Plug Co. Ltd.
US,P,Sintered compact for thermistor element process for producing the same thermistor element and temperature sensor,A sintered body for thermistor element of the invention is a sintered body for thermistor element containing Sr Y Mn Al Fe and O wherein not only respective liquid crystal phases of a perovskite type oxide and a garnet type oxide are contained but also a liquid crystal phase of at least one of an Sr—Al based oxide and an Sr—Fe based oxide. FeYO3 and/or AlYO3 is selected as the foregoing perovskite type oxide and at least one member selected from Y3Al5O12 Al2Fe3Y3O12 and Al3Fe2Y3O12 is selected as the foregoing garnet type oxide respectively by the powder X-ray diffraction analysis.,1. A sintered body for thermistor elements comprising Sr Y Mn Al Fe and O wherein crystal phases of a perovskite type oxide a garnet type oxide and at least one of a Sr—Al based oxide and a Sr—Fe based oxide are present and wherein FeYO3 and/or AlYO3 is selected as said perovskite type oxide and at least one compound selected from the group consisting of Y3Al5O12 Al2Fe3Y3O12 and Al3Fe3Y3O12 is selected as said garnet type oxide respectively by powder X-ray diffraction analysis.,14,10/531460,2003-05-19,2006-0186385,2006-08-24,7556745,2009-07-07,NGK Spark Plug Co. Ltd.
US,P,Temperature sensor and method for producing the same,A temperature sensor 10 includes a metallic cover 5 a thermistor element 1 accommodated in a front portion 5s of the metallic cover 5 first and second conductive wires 2a and 2b extending rearwards of the thermistor element 1 and transmitting a signal therefrom a MI cable 4 in which first and second core wires 4a and 4b are positioned and having a front end thereof inserted into the metallic cover 5 and an insulating holder 3 situated between the thermistor element 1 and the front end of the MI cable 4 in the metallic cover 5. The insulating holder 3 holds the first and second conductive wires 2a and 2b and corresponding first and second core wires 4a and 4b respectively. The conductive wires and the corresponding core wires are connected to each other in the insulating holder 3. Furthermore the thermistor element 1 and the insulating holder 3 are fixed by means of cement 6. ,1. A temperature sensor having an axis and a front end and a rear end situated along said axis said temperature sensor comprising: a cylindrical metallic cover having a closed front end; a temperature sensor element accommodated in the front portion of said metallic cover; one or more conductive wires extending rearwards of the temperature sensor element and transmitting a signal therefrom; a MI cable located in a rear end of the temperature sensor element including at least core wires therein corresponding to said one or more conductive wires respectively and said MI cable having a front end inserted into the metallic cover; and an insulating holder located between the rear end of the temperature sensor element and the front end of the MI cable in the metallic cover and holding the conductive wires and the core wires extending forward of the MI cable wherein the conductive wires and the corresponding core wires are connected to each other in the insulating holder; wherein an internal diameter of the front portion of the metallic cover is smaller than an external diameter of the front end of the MI cable; wherein the temperature sensor element and the insulating holder are fixed to each other by means of a first adhesive material provided at least therebetween; and wherein said first adhesive material is electrically insulating and surrounds at least a portion of the conductive wires situated between a rear end face of the temperature sensor element and a front end face of the insulating holder and wherein the front end face of the insulating holder is situated to the rear of the rear end face of the temperature sensor element along said axis.,7,11/178378,2005-07-12,2006-0013282,2006-01-19,7553078,2009-06-30,NGK Spark Plug Co. Ltd.
US,P,Temperature sensor for internal combustion engine,A misfire in a combustion chamber of an internal combustion engine is detected by measuring a combustion chamber temperature with a temperature sensor element without using a pressure sensor having a low heat-resistive property. A temperature sensor includes an elongated probe portion extending from a housing. The housing is mounted on an engine so that the probe portion is exposed to the combustion chamber. A diaphragm is disposed on a tip of the probe portion and a sensor element such as a thin film thermistor is mounted on the diaphragm preferably on a rear surface of the diaphragm where the sensor element is not directly exposed to mixture gas in the combustion chamber. The sensor element may be embedded in the diaphragm. The probe portion of the temperature sensor may be integrally formed in a spark plug thereby to save a space for mounting the temperature sensor on the engine.,1. A temperature sensor for detecting temperature in a combustion chamber of an internal combustion engine the temperature sensor comprising: a housing mounted on a cylinder block or a cylinder head of the internal combustion engine; an elongated cylindrical probe portion extending from the housing toward the combustion chamber of the engine so that a tip of the probe portion is exposed to the combustion chamber; a diaphragm connected to the tip of the probe portion; a sensor element connected to a front surface or a rear surface of the diaphragm; a connector portion fixed to the housing for electrically connecting the sensor element to an outside device; and a conductor member electrically connecting the sensor element to the connector portion the conductor member being led through an inner space of the elongated cylindrical probe portion.,10,12/232479,2008-09-18,2009-0080492,2009-03-26,0,0,DENSO CORPORATION
US,P,Temperature sensor,A temperature sensor has a thermistor element equipped with a pair of electrodes a sheath pin into which a pair of signal lines is built and a cover surrounding the thermistor element. A front part of each signal line is exposed from the sheath pin. The cover is placed at a front part of the temperature sensor. The cover has a contact positioning part with which the front part of the sheath pin is contacted. Cement is filled into a space between the cover and the thermistor element in front of the front part of the contact positioning part. Through the cement the thermistor element is supported by and fixed to the cover. A front inside space formed in front of the front part of sheath pin and a peripheral inside space formed in a rear side of the front part of the sheath pin are formed between the front part of the sheath pin and the inside surface of the cover.,1. A temperature sensor comprising: a thermistor element having a pair of electrodes; a sheath pin in which a pair of signal lines is embedded the signal line pair being connected to the electrode pair of the thermistor element respectively and a front part of each signal line being exposed from the sheath pin; a cover surrounding the thermistor element therein and arranged at a front part of the temperature sensor the cover having a contact positioning part with which a front part of the sheath pin contacts during positioning; and a cement filling between an inside space of the cover and the thermistor element placed in a front part located in front of the contact positioning part of the cover in order to support and fix the thermistor element to the cover wherein connection paths are formed between the front part of the sheath pin and the inside surface of the cover through which the front inside space of the cover located in front of the front part of the sheath pin is joined to a peripheral inside space of the cover located in the front part of the sheath pin; and wherein a cross-section of the contact positioning part in the cover has a polygonal shape.,15,11/594815,2006-11-09,2007-0104247,2007-05-10,7507024,2009-03-24,Denso Corporation
US,P,Exhaust gas temperature measurement utilizing an exhaust gas sensor,A system for determining a temperature of exhaust gases from an engine is provided. The system includes an exhaust gas sensor having an electric heating coil. The sensor communicates with exhaust gases from the engine. The system further includes an electrical circuit for generating a signal indicative of the resistance of the heating coil when the coil is not energized. Finally the system includes a controller receiving the signal and calculating the temperature of the exhaust gases based on the signal.,1. A system for determining a temperature of exhaust gases from an engine comprising an exhaust gas sensor having an electric heating coil said sensor communicating with the exhaust gases; an electrical circuit for generating a signal indicative of the resistance of said heating coil when said coil is de-energized; a controller receiving said signal and calculating said temperature of said exhaust gases based on said signal where the controller generates a duty cycle to successively energize and de-energize said coil and where the controller calculates said temperature during a plurality of successive de-energized periods of the duty cycle the heater being operated to heat the sensor when it is below its desired operating temperature; and a switching circuit for coupling the electrical circuit to the electric heating coil during said de-energizing of the coil and uncoupling the electric circuit from the electric heating coil during said energizing of the coil.,6,10/661757,2003-09-12,2004-0050693,2004-03-18,7481915,2009-01-27,Ford Global Technologies LLC
US,P,Sensor arrangement for measuring a pressure and a temperature in a fluid,A sensor arrangement (1) for measuring a pressure and a temperature in a fluid is disclosed. The sensor arrangement (1) comprises a temperature sensitive electrical element (3) and a pressure sensing electrical element (6) the temperature sensitive electrical element (3) and pressure sensing electrical element (6) are both coupled to one side of a metallic membrane structure (416). The metallic membrane structure is arranged to pass on the temperature of the fluid which is at the other side of the membrane structure (416) to the temperature sensitive electrical element (3) and to pass on the pressure in the fluid to the pressure sensing electrical element (6). In this way a combined pressure and temperature sensor is obtained which is applicable in vehicle air-conditioning systems working with CO2 as refrigerant.,1. A sensor arrangement (1) for measuring a pressure and a temperature in a fluid the sensor arrangement (1) comprising a common body (11 12 14) a membrane structure (4 16) a temperature sensitive electrical element (3) and a pressure sensing electrical element (6) the temperature sensitive electrical element (3) and pressure sensing electrical element (6) are both coupled to one side of the membrane structure (4 16) wherein the membrane structure (4 16) comprises an elongated body (16) at a closed end (15) of the elongated body is located the temperature sensitive electrical element (3) and close to an open end (17) is located the pressure sensing electrical element (6). wherein an axial movement of the elongated body (16) influences an electrical property of the pressure sensing electrical element (6).,11,11/561628,2006-11-20,2007-0121701,2007-05-31,7467891,2008-12-23,Sensata Technologies Inc.
